Customer_ID,Age,Gender,Region,Product_Category,Purchase_Amount_USD,Purchase_Date,Campaign,Satisfaction_Score,Returns
864,40,Female,Africa,Electronics,89.68,2025-07-02,A,2,0
865,31,Female,Africa,Home,125.68,2025-01-19,B,1,0
866,30,Female,Europe,Home,59.37,2025-08-28,C,4,0
867,42,Male,Asia,Electronics,76.8,2025-03-09,A,5,0
868,64,Other,Europe,Toys,122.02,2025-07-31,B,2,0
869,28,Female,Asia,Toys,169.37,2025-11-08,C,4,0
870,42,Male,Asia,Home,12.66,2025-09-11,C,1,0
871,51,Female,Asia,Electronics,5.0,2025-04-05,B,1,1
872,47,Female,Americas,Clothing,64.86,2025-11-12,C,3,0
873,25,Male,Asia,Toys,86.8,2025-07-23,A,4,0
874,64,Female,Africa,Electronics,24.89,2025-01-14,A,4,0
875,33,Male,Asia,Clothing,66.64,2025-06-08,A,4,0
876,60,Female,Asia,Clothing,120.11,2025-07-04,C,1,1
877,43,Male,Europe,Home,162.92,2025-03-02,C,2,0
878,69,Female,Africa,Electronics,143.8,2025-05-04,C,1,0
879,19,Other,Europe,Home,111.31,2025-02-17,B,2,0
880,37,Female,Asia,Clothing,117.54,2025-06-19,C,3,1
881,41,Male,Americas,Home,79.77,2025-01-20,C,1,0
882,45,Female,Europe,Electronics,57.22,2025-02-15,A,1,2
883,24,Female,Asia,Electronics,107.81,2025-06-10,A,3,0
884,66,Female,Africa,Toys,111.14,2025-05-04,A,2,0
885,40,Female,Americas,Toys,44.85,2024-12-27,B,5,0
886,22,Male,Asia,Electronics,73.56,2025-03-14,C,2,0
887,26,Male,Asia,Home,89.32,2025-03-27,A,5,0
888,35,Male,Europe,Toys,110.58,2025-01-08,B,3,0
889,25,Female,Africa,Clothing,112.04,2025-05-10,B,4,0
890,36,Male,Europe,Electronics,91.32,2025-03-22,C,5,0
891,33,Male,Americas,Electronics,66.18,2025-09-20,B,3,0
892,18,Male,Americas,Clothing,32.79,2025-08-15,A,4,1
893,68,Female,Africa,Electronics,163.62,2025-02-10,C,5,0
894,40,Female,Asia,Home,107.15,2025-08-13,A,3,0
895,35,Male,Asia,Electronics,124.79,2025-06-20,A,5,0
896,27,Male,Africa,Clothing,86.63,2025-09-12,C,2,0
897,36,Male,Europe,Clothing,5.0,2024-12-06,A,5,1
898,22,Female,Asia,Home,86.46,2025-08-06,C,1,0
899,49,Male,Americas,Toys,151.5,2025-02-19,B,3,1
900,29,Female,Africa,Home,11.62,2025-08-06,B,4,0
901,31,Male,Europe,Clothing,23.43,2025-05-13,A,2,0
902,40,Male,Africa,Toys,34.0,2025-08-20,C,3,0
903,49,Female,Asia,Toys,63.33,2025-08-28,A,1,0
904,20,Female,Americas,Clothing,36.39,2025-07-28,A,1,0
905,28,Female,Americas,Toys,35.9,2025-07-18,C,4,0
906,45,Female,Americas,Clothing,86.93,2025-05-23,C,2,0
907,42,Female,Americas,Clothing,55.85,2025-07-30,C,4,0
908,35,Female,Africa,Toys,47.69,2025-05-17,C,5,0
909,20,Other,Asia,Electronics,132.25,2025-11-10,B,3,0
910,49,Female,Europe,Clothing,136.44,2025-02-14,A,5,0
911,20,Male,Americas,Electronics,119.73,2024-11-30,A,3,0
912,46,Female,Europe,Home,43.18,2025-05-15,A,2,0
913,61,Male,Europe,Home,59.01,2025-10-06,B,4,0
914,69,Female,Africa,Toys,171.59,2025-08-19,C,5,0
915,26,Male,Africa,Electronics,137.54,2025-09-25,B,4,0
916,37,Male,Asia,Electronics,45.02,2025-01-02,C,4,0
917,37,Female,Europe,Electronics,76.45,2025-10-01,B,5,0
918,47,Other,Europe,Toys,79.91,2025-02-07,A,5,0
919,62,Female,Americas,Electronics,110.29,2025-01-23,A,3,0
920,69,Male,Americas,Home,5.0,2025-04-16,B,1,0
921,19,Female,Africa,Home,126.03,2025-02-18,A,1,0
922,29,Male,Europe,Electronics,61.44,2025-01-30,C,5,1
923,28,Male,Asia,Electronics,80.86,2025-08-06,C,2,1
924,42,Female,Asia,Toys,103.14,2025-07-21,B,2,0
925,43,Female,Asia,Home,19.98,2025-06-23,B,3,0
926,52,Male,Asia,Electronics,6.87,2025-07-02,C,2,0
927,56,Female,Asia,Clothing,54.21,2025-11-08,C,2,0
928,44,Male,Europe,Toys,128.17,2025-11-18,B,5,0
929,19,Male,Europe,Electronics,71.75,2025-01-04,C,5,0
930,26,Male,Europe,Home,37.59,2025-06-03,C,2,1
931,57,Male,Africa,Electronics,124.25,2025-04-23,B,4,0
932,43,Male,Europe,Home,83.36,2025-08-14,C,4,0
933,43,Other,Americas,Electronics,56.22,2025-02-16,B,4,0
934,42,Female,Africa,Electronics,48.9,2025-07-01,A,5,0
935,53,Female,Europe,Toys,57.08,2024-12-02,C,4,1
936,33,Female,Asia,Home,104.59,2025-01-23,C,5,0
937,60,Male,Africa,Toys,119.06,2025-04-28,A,1,0
938,55,Female,Asia,Clothing,77.83,2025-09-05,C,5,0
939,56,Female,Americas,Toys,59.78,2025-05-21,A,1,0
940,66,Male,Americas,Toys,53.12,2025-01-12,A,5,0
941,60,Other,Americas,Home,7.7,2025-05-20,C,4,0
942,39,Male,Europe,Home,115.77,2025-02-08,B,1,0
943,48,Other,Asia,Home,89.52,2025-11-08,A,1,1
944,43,Female,Europe,Electronics,56.76,2024-12-20,C,4,0
945,41,Male,Africa,Clothing,149.02,2024-12-16,C,1,2
946,20,Female,Europe,Clothing,101.95,2025-04-15,B,3,0
947,38,Female,Europe,Home,90.14,2025-10-29,C,2,0
948,43,Female,Americas,Electronics,125.7,2025-05-14,B,3,0
949,23,Male,Africa,Clothing,83.17,2025-01-25,C,1,0
950,49,Male,Africa,Home,20.7,2025-05-27,A,4,0
951,55,Male,Europe,Home,95.52,2025-10-27,A,5,0
952,68,Male,Africa,Home,93.16,2025-10-06,C,4,0
953,68,Female,Asia,Toys,142.66,2025-02-08,C,1,0
954,67,Other,Europe,Toys,93.9,2025-07-16,B,4,0
955,45,Male,Europe,Clothing,83.82,2025-07-03,B,2,0
956,69,Male,Africa,Toys,90.93,2025-05-16,A,2,0
957,40,Female,Africa,Home,95.97,2025-02-21,A,5,0
958,57,Other,Africa,Electronics,61.17,2025-01-27,B,2,1
959,54,Male,Americas,Electronics,56.75,2025-03-09,B,1,0
960,18,Female,Europe,Home,84.89,2025-07-13,C,3,1
961,22,Female,Asia,Electronics,48.25,2025-04-21,B,1,1
962,52,Male,Africa,Electronics,70.25,2025-06-19,A,3,0
963,24,Other,Americas,Clothing,96.78,2025-11-04,B,2,0
964,37,Female,Europe,Clothing,109.49,2025-02-05,A,1,0
965,33,Female,Europe,Electronics,99.86,2025-02-01,A,3,0
966,53,Male,Americas,Electronics,5.0,2025-09-11,B,5,0
967,57,Female,Africa,Electronics,64.83,2025-06-01,A,1,0
968,57,Female,Africa,Toys,45.51,2025-05-26,A,5,0
969,52,Male,Africa,Home,96.76,2025-11-07,C,5,0
970,25,Male,Asia,Electronics,127.72,2025-11-23,A,2,0
971,25,Male,Asia,Toys,33.91,2025-04-22,B,5,1
972,49,Female,Africa,Clothing,129.48,2025-06-04,A,3,0
973,69,Female,Europe,Home,81.57,2024-12-04,C,1,1
974,47,Male,Europe,Toys,95.01,2025-09-08,A,4,0
975,20,Male,Americas,Clothing,106.32,2025-08-31,C,2,0
976,59,Male,Africa,Toys,65.2,2025-08-15,A,2,0
977,55,Female,Asia,Electronics,62.99,2025-04-14,C,4,1
978,33,Male,Europe,Clothing,131.95,2025-10-26,C,1,0
979,39,Female,Africa,Clothing,46.67,2025-05-07,A,1,1
980,47,Other,Africa,Toys,38.75,2025-07-13,C,5,1
981,63,Male,Africa,Clothing,5.0,2025-01-29,A,5,0
982,32,Male,Americas,Electronics,75.18,2024-12-22,B,3,1
983,59,Male,Asia,Clothing,5.0,2025-04-22,B,5,0
984,42,Female,Asia,Electronics,59.79,2025-10-20,C,2,0
985,19,Female,Europe,Toys,5.33,2025-03-06,A,2,0
986,42,Female,Africa,Home,76.16,2025-02-14,A,5,0
987,37,Female,Europe,Electronics,28.41,2025-04-22,B,5,0
988,25,Female,Americas,Toys,154.94,2025-05-16,A,5,0
989,23,Female,Americas,Electronics,119.45,2025-03-25,C,1,0
990,59,Female,Asia,Clothing,12.56,2025-09-17,C,5,0
991,45,Male,Asia,Clothing,99.98,2025-05-25,A,2,1
992,66,Female,Europe,Home,11.63,2025-01-12,A,2,1
993,38,Male,Asia,Clothing,108.34,2025-03-28,A,1,0
994,41,Female,Americas,Clothing,54.87,2025-03-10,A,2,0
995,33,Male,Asia,Home,78.62,2025-04-17,A,4,0
996,61,Female,Europe,Clothing,77.37,2024-12-05,A,4,0
997,59,Other,Africa,Electronics,56.43,2025-01-22,C,1,0
998,61,Male,Americas,Electronics,119.18,2025-05-07,A,2,0
999,40,Male,Americas,Clothing,126.95,2025-08-03,B,2,0
1000,25,Other,Africa,Home,82.15,2025-03-17,B,1,0
1001,37,Female,Americas,Clothing,122.23,2024-12-16,A,5,0
1002,57,Other,Europe,Clothing,46.92,2025-04-04,C,5,0
1003,19,Female,Europe,Home,122.17,2025-06-11,A,4,0
1004,52,Female,Africa,Home,92.47,2025-03-06,C,3,0
1005,66,Female,Asia,Electronics,130.53,2025-02-01,B,5,0
1006,33,Male,Europe,Clothing,23.7,2025-09-15,A,1,0
1007,60,Male,Africa,Home,99.93,2025-01-05,C,4,0
1008,36,Female,Americas,Home,93.94,2025-09-01,A,1,0
1009,23,Female,Asia,Electronics,24.1,2025-10-31,A,2,0
1010,45,Female,Asia,Home,104.22,2025-11-26,A,3,0
1011,20,Male,Africa,Clothing,94.24,2025-03-23,B,3,2
1012,26,Female,Africa,Home,80.33,2025-05-06,A,5,0
1013,66,Female,Asia,Home,46.31,2025-08-05,A,4,0
1014,37,Male,Europe,Electronics,69.43,2025-09-19,B,1,1
1015,37,Male,Asia,Toys,126.43,2025-02-24,A,2,1
1016,35,Female,Americas,Electronics,72.18,2025-03-05,C,1,0
1017,23,Female,Africa,Electronics,67.13,2025-10-13,A,2,0
1018,54,Female,Asia,Home,48.67,2025-11-30,A,3,1
1019,29,Male,Asia,Home,105.68,2025-03-07,B,5,0
1020,59,Female,Europe,Home,130.23,2024-12-11,B,3,1
1021,68,Male,Africa,Toys,61.43,2025-03-24,A,1,0
1022,43,Male,Africa,Electronics,62.5,2025-09-23,B,5,1
1023,60,Male,Asia,Toys,136.94,2025-07-15,B,3,0
1024,20,Female,Asia,Clothing,22.32,2025-10-09,C,3,1
1025,67,Female,Asia,Clothing,143.89,2025-08-17,A,3,1
1026,41,Female,Africa,Clothing,171.13,2025-06-16,B,5,0
1027,27,Female,Americas,Electronics,31.5,2025-01-10,C,5,0
1028,66,Male,Europe,Clothing,65.52,2025-04-17,A,5,0
1029,43,Male,Europe,Clothing,34.91,2025-04-08,C,3,0
1030,24,Other,Americas,Home,110.5,2025-02-25,A,1,0
1031,67,Male,Asia,Clothing,59.1,2025-06-19,B,3,0
1032,65,Other,Americas,Home,26.85,2024-12-05,B,1,0
1033,42,Female,Africa,Clothing,19.42,2025-10-01,B,5,0
1034,59,Female,Europe,Home,57.45,2025-02-15,A,5,0
1035,56,Female,Americas,Home,77.87,2025-11-08,C,5,0
1036,18,Male,Africa,Home,12.78,2025-06-13,B,1,0
1037,44,Female,Americas,Home,107.05,2025-02-18,C,5,0
1038,54,Male,Europe,Toys,6.89,2025-07-07,A,3,1
1039,48,Male,Africa,Clothing,186.06,2025-11-10,B,1,0
1040,19,Female,Americas,Home,59.13,2025-03-15,A,5,0
1041,54,Male,Africa,Electronics,46.05,2025-05-16,C,3,0
1042,54,Female,Africa,Clothing,123.01,2025-01-16,B,1,0
1043,24,Female,Africa,Electronics,36.85,2024-12-19,A,1,1
1044,56,Male,Africa,Toys,68.34,2024-12-08,C,3,0
1045,43,Male,Asia,Toys,66.49,2025-10-10,A,2,0
1046,23,Male,Americas,Toys,46.09,2025-06-21,B,4,0
1047,39,Female,Asia,Toys,77.2,2025-07-31,C,4,0
1048,50,Male,Asia,Toys,35.69,2025-04-30,C,5,0
1049,55,Male,Americas,Electronics,103.5,2025-09-22,B,1,0
1050,51,Female,Europe,Clothing,48.23,2025-04-23,C,1,0
1051,21,Male,Americas,Home,117.85,2025-06-01,C,4,0
1052,58,Male,Europe,Electronics,114.55,2025-04-22,A,3,1
1053,33,Male,Asia,Electronics,43.93,2025-10-16,B,2,0
1054,65,Male,Asia,Clothing,109.01,2025-02-21,C,3,0
1055,33,Male,Europe,Toys,137.44,2025-10-21,A,2,0
1056,66,Male,Asia,Home,87.04,2025-03-21,A,3,0
1057,28,Female,Asia,Toys,117.26,2025-01-27,C,1,1
1058,60,Female,Americas,Clothing,65.08,2025-07-16,B,4,1
1059,51,Male,Europe,Home,5.0,2025-04-05,C,5,0
1060,50,Male,Africa,Home,101.74,2025-03-16,C,2,0
1061,23,Female,Europe,Electronics,16.58,2025-06-25,A,1,0
1062,54,Female,Americas,Clothing,116.16,2025-09-01,A,5,0
1063,36,Female,Africa,Toys,57.42,2025-05-06,A,3,0
1064,36,Female,Europe,Toys,79.43,2025-08-10,C,2,1
1065,31,Female,Americas,Home,144.06,2025-06-11,C,2,1
1066,62,Female,Europe,Clothing,137.59,2024-12-23,B,5,0
1067,32,Female,Asia,Home,5.0,2025-11-29,A,4,1
1068,44,Male,Asia,Toys,114.0,2025-05-02,A,1,0
1069,21,Other,Americas,Electronics,104.87,2025-10-13,A,1,0
1070,33,Female,Americas,Home,49.18,2025-01-25,A,1,0
1071,62,Male,Asia,Clothing,42.98,2025-07-09,C,4,0
1072,45,Female,Europe,Clothing,132.05,2025-04-15,B,2,1
1073,22,Male,Africa,Toys,82.28,2025-06-11,A,1,1
1074,49,Female,Africa,Clothing,25.48,2025-03-10,C,1,0
1075,41,Female,Africa,Home,26.05,2025-01-05,B,3,0
1076,54,Other,Europe,Home,34.72,2025-01-04,B,1,1
1077,38,Male,Asia,Clothing,12.5,2024-12-16,A,5,0
1078,42,Female,Asia,Home,56.79,2025-02-19,C,1,0
1079,51,Other,Europe,Electronics,34.35,2025-08-16,B,1,0
1080,24,Male,Europe,Electronics,59.13,2025-01-21,B,1,0
1081,68,Female,Americas,Clothing,71.16,2025-09-18,A,5,0
1082,20,Male,Europe,Home,69.72,2025-06-24,C,1,0
1083,38,Female,Asia,Electronics,153.63,2025-03-04,B,5,1
1084,66,Female,Americas,Clothing,85.63,2025-02-06,A,2,0
1085,51,Male,Americas,Electronics,66.92,2025-07-20,A,1,0
1086,40,Male,Asia,Electronics,89.2,2025-04-22,B,4,0
1087,26,Other,Africa,Home,79.97,2025-05-29,C,3,0
1088,27,Male,Americas,Electronics,20.27,2025-02-04,B,3,0
1089,54,Male,Africa,Home,46.49,2025-09-14,A,1,0
1090,55,Female,Africa,Home,66.77,2024-12-06,C,2,0
1091,49,Female,Asia,Electronics,5.0,2025-11-03,C,3,0
1092,54,Male,Africa,Toys,5.0,2025-03-15,C,5,0
1093,31,Male,Asia,Toys,21.88,2024-12-23,C,2,0
1094,33,Female,Africa,Home,69.18,2025-04-12,B,4,0
1095,44,Female,Americas,Clothing,111.17,2025-01-06,A,1,0
1096,69,Male,Europe,Clothing,56.8,2025-08-29,B,3,0
1097,24,Male,Asia,Electronics,66.47,2024-12-03,C,4,1
1098,35,Male,Americas,Home,5.0,2025-06-12,C,1,0
1099,52,Female,Asia,Clothing,5.0,2025-11-15,A,5,0
1100,57,Female,Europe,Electronics,159.03,2025-09-22,B,3,0
1101,58,Male,Americas,Clothing,19.01,2025-10-10,A,1,0
1102,54,Female,Americas,Home,59.29,2025-03-11,A,5,0
1103,23,Male,Europe,Home,155.86,2025-05-20,B,4,0
1104,69,Female,Africa,Home,115.8,2025-08-19,C,5,0
1105,64,Female,Africa,Home,97.8,2025-05-12,C,3,1
1106,67,Other,Asia,Home,82.01,2025-06-20,C,3,0
1107,45,Female,Asia,Clothing,106.34,2025-07-20,C,2,0
1108,28,Female,Europe,Home,88.66,2025-01-25,A,2,0
1109,59,Male,Africa,Electronics,108.66,2025-07-09,A,1,1
1110,39,Female,Americas,Electronics,105.75,2025-07-16,A,5,0
1111,64,Male,Africa,Home,62.26,2025-07-29,C,2,1
1112,29,Male,Americas,Toys,73.51,2025-05-16,A,5,0
1113,24,Male,Asia,Home,69.82,2025-01-30,B,1,0
1114,65,Female,Europe,Electronics,100.94,2025-04-10,C,2,0
1115,65,Female,Europe,Home,97.22,2025-05-18,B,1,0
1116,39,Female,Africa,Toys,91.55,2025-10-30,C,3,0
1117,44,Male,Americas,Home,50.31,2025-10-24,C,5,1
1118,22,Male,Asia,Toys,60.01,2025-11-30,A,3,0
1119,45,Male,Africa,Toys,68.71,2025-01-30,B,4,0
1120,54,Male,Asia,Home,129.71,2025-06-06,C,4,0
1121,24,Male,Europe,Toys,49.24,2025-04-14,A,4,0
1122,28,Female,Africa,Toys,62.67,2025-04-12,A,3,0
1123,19,Male,Africa,Home,79.93,2025-07-17,C,3,0
1124,46,Male,Africa,Clothing,121.45,2025-03-14,A,4,0
1125,42,Female,Europe,Toys,117.92,2025-06-27,B,3,0
1126,31,Other,Africa,Home,121.47,2024-12-25,C,1,0
1127,23,Female,Africa,Clothing,5.0,2025-01-15,C,1,0
1128,62,Female,Europe,Electronics,10.23,2025-01-10,B,4,0
1129,45,Other,Europe,Home,88.69,2025-11-03,A,4,0
1130,28,Male,Americas,Home,5.0,2024-12-14,A,1,0
1131,34,Male,Europe,Toys,76.85,2025-04-03,A,2,0
1132,32,Male,Europe,Toys,126.9,2025-04-18,A,5,0
1133,62,Female,Americas,Electronics,89.75,2025-08-09,A,2,0
1134,21,Female,Americas,Toys,98.85,2025-02-15,B,3,1
1135,63,Female,Europe,Electronics,159.09,2025-09-25,A,5,2
1136,61,Other,Europe,Home,34.0,2025-01-26,A,3,0
1137,63,Female,Asia,Toys,33.5,2025-06-06,A,3,1
1138,20,Female,Africa,Home,91.96,2024-12-13,B,5,0
1139,60,Male,Americas,Home,28.98,2025-09-29,B,1,0
1140,35,Female,Americas,Home,68.97,2025-01-31,A,3,0
1141,31,Female,Africa,Toys,148.0,2025-06-18,A,5,0
1142,47,Female,Asia,Home,106.48,2025-09-24,C,4,0
1143,20,Male,Africa,Home,111.04,2025-08-01,B,1,0
1144,32,Male,Americas,Electronics,96.42,2025-01-01,C,2,0
1145,41,Male,Asia,Toys,83.57,2025-10-04,A,1,0
1146,62,Other,Europe,Electronics,47.42,2025-02-05,A,1,1
1147,28,Male,Africa,Toys,37.19,2025-11-25,B,2,0
1148,21,Male,Asia,Electronics,79.82,2025-04-13,A,5,1
1149,61,Female,Africa,Clothing,100.11,2025-11-29,A,2,0
1150,40,Male,Asia,Home,104.02,2025-01-31,B,5,0
1151,22,Other,Africa,Home,37.64,2025-10-25,A,4,0
1152,42,Male,Europe,Toys,83.12,2025-08-12,A,2,0
1153,67,Female,Europe,Toys,96.74,2025-01-09,B,2,0
1154,28,Male,Africa,Electronics,73.62,2025-06-06,B,5,0
1155,31,Female,Europe,Electronics,10.72,2024-12-16,C,1,0
1156,30,Female,Europe,Toys,100.11,2025-07-21,A,2,2
1157,50,Female,Africa,Clothing,134.43,2025-02-13,A,2,2
1158,60,Female,Asia,Clothing,42.87,2025-05-15,B,1,0
1159,62,Female,Europe,Clothing,73.19,2025-07-21,A,4,0
1160,50,Female,Americas,Home,62.94,2025-11-24,C,1,0
1161,39,Female,Asia,Toys,85.15,2025-05-03,A,4,0
1162,55,Male,Asia,Toys,100.4,2025-09-28,B,4,0
1163,57,Female,Europe,Home,41.07,2025-03-03,C,2,0
1164,18,Female,Europe,Home,73.45,2025-07-11,C,4,0
1165,62,Male,Americas,Toys,82.24,2025-11-02,B,4,0
1166,32,Female,Europe,Clothing,118.23,2025-10-22,C,2,0
1167,37,Male,Asia,Toys,48.49,2025-02-28,C,2,0
1168,47,Male,Europe,Electronics,160.84,2025-02-18,C,3,0
1169,44,Male,Asia,Toys,110.2,2025-04-19,A,5,0
1170,68,Other,Europe,Electronics,88.16,2025-02-08,C,4,0
1171,33,Female,Americas,Toys,169.16,2025-02-17,C,5,0
1172,30,Male,Africa,Electronics,35.0,2025-05-27,A,2,0
1173,21,Male,Europe,Home,5.0,2025-06-23,A,2,0
1174,42,Male,Americas,Clothing,77.87,2025-02-24,B,4,0
1175,23,Male,Asia,Home,47.07,2025-04-26,C,4,0
1176,21,Male,Europe,Clothing,80.01,2025-10-05,A,1,0
1177,22,Male,Europe,Home,109.96,2025-05-27,B,2,1
1178,31,Female,Europe,Toys,85.09,2025-08-03,B,2,1
1179,44,Female,Europe,Clothing,85.23,2025-10-21,B,5,0
1180,35,Female,Africa,Home,88.5,2025-09-27,B,3,0
1181,39,Female,Africa,Home,84.05,2025-11-11,C,2,0
1182,67,Female,Asia,Clothing,139.11,2025-10-24,C,2,0
1183,40,Other,Africa,Electronics,141.92,2025-02-20,C,2,0
1184,51,Male,Africa,Toys,5.0,2025-06-26,A,3,0
1185,25,Male,Americas,Home,72.5,2025-10-20,B,4,0
1186,54,Male,Asia,Clothing,110.12,2025-11-25,B,4,0
1187,32,Male,Europe,Toys,11.89,2025-06-23,A,1,1
1188,42,Male,Americas,Electronics,67.59,2025-06-03,C,1,0
1189,33,Female,Europe,Toys,132.58,2025-06-13,A,2,0
1190,52,Female,Asia,Electronics,5.0,2024-12-11,C,4,0
1191,18,Male,Africa,Clothing,119.57,2025-04-28,C,3,0
1192,32,Male,Asia,Electronics,44.72,2025-08-07,B,4,0
1193,61,Male,Africa,Electronics,110.83,2025-11-19,B,3,1
1194,49,Female,Europe,Electronics,47.43,2025-01-08,C,3,0
1195,55,Female,Africa,Home,131.56,2025-06-24,C,5,0
1196,60,Female,Americas,Toys,27.53,2025-08-18,B,1,0
1197,34,Male,Asia,Toys,125.28,2025-10-26,B,4,1
1198,61,Male,Europe,Toys,67.31,2025-08-19,B,2,0
1199,68,Male,Europe,Home,82.31,2025-03-14,C,4,0
1200,37,Female,Africa,Toys,97.77,2025-03-12,B,5,0
1201,30,Female,Africa,Home,29.08,2025-11-09,C,3,0
1202,68,Male,Europe,Home,26.74,2025-08-08,C,2,2
1203,65,Other,Americas,Toys,21.6,2025-05-29,C,4,0
1204,67,Other,Asia,Electronics,74.23,2025-11-05,B,4,1
1205,23,Male,Americas,Home,63.59,2025-03-03,B,4,0
1206,53,Male,Asia,Clothing,18.78,2024-12-30,C,2,1
1207,58,Female,Americas,Toys,81.09,2024-12-14,B,4,2
1208,32,Female,Asia,Home,91.87,2025-04-23,C,5,0
1209,30,Male,Europe,Electronics,118.87,2025-04-10,B,1,0
1210,54,Male,Americas,Clothing,156.3,2025-07-24,B,2,0
1211,19,Female,Africa,Clothing,105.82,2024-12-28,A,2,0
1212,62,Male,Americas,Clothing,48.22,2025-10-27,A,2,0
1213,32,Male,Americas,Clothing,75.5,2025-05-22,B,2,0
1214,51,Male,Africa,Home,40.56,2025-07-31,A,3,0
1215,41,Female,Asia,Electronics,89.99,2025-10-11,C,5,1
1216,68,Male,Asia,Electronics,77.31,2025-10-27,A,1,0
1217,59,Female,Europe,Home,33.34,2025-06-13,C,5,0
1218,20,Other,Asia,Electronics,74.45,2025-05-10,A,2,1
1219,68,Male,Americas,Toys,68.43,2025-07-29,C,1,0
1220,69,Male,Europe,Toys,39.18,2025-11-03,B,2,1
1221,34,Female,Americas,Toys,90.52,2025-06-22,C,4,0
1222,58,Female,Africa,Electronics,116.88,2025-11-09,B,1,0
1223,53,Female,Americas,Clothing,43.52,2024-12-17,A,1,0
1224,31,Male,Asia,Electronics,5.0,2025-02-04,A,4,1
1225,32,Male,Americas,Clothing,155.77,2025-01-18,C,1,0
1226,45,Other,Americas,Clothing,25.24,2025-06-26,A,4,0
1227,58,Male,Americas,Clothing,30.0,2025-10-27,A,4,1
1228,23,Male,Europe,Home,120.41,2025-05-27,A,4,0
1229,31,Female,Americas,Clothing,62.83,2025-07-04,C,4,1
1230,22,Female,Europe,Home,57.38,2025-08-19,C,2,0
1231,53,Male,Europe,Toys,5.0,2025-03-06,B,3,0
1232,60,Male,Africa,Home,7.96,2025-01-27,C,4,0
1233,30,Male,Africa,Home,96.41,2025-08-02,A,1,0
1234,33,Male,Africa,Toys,59.82,2025-09-24,B,2,0
1235,32,Female,Asia,Toys,102.48,2025-03-18,A,2,0
1236,42,Female,Americas,Clothing,48.82,2025-10-08,C,3,0
1237,55,Male,Americas,Home,101.5,2025-02-05,C,4,0
1238,40,Female,Europe,Home,92.81,2025-03-26,B,5,0
1239,27,Male,Asia,Electronics,100.48,2024-12-31,C,3,1
1240,61,Female,Asia,Home,199.16,2025-02-25,B,5,1
1241,23,Male,Americas,Toys,49.58,2025-02-10,B,1,0
1242,31,Female,Americas,Toys,5.0,2025-08-19,A,4,1
1243,22,Male,Americas,Toys,82.15,2025-10-08,A,5,0
1244,33,Female,Europe,Home,68.44,2025-03-04,B,2,1
1245,34,Male,Africa,Toys,28.69,2025-03-05,A,5,0
1246,36,Female,Europe,Electronics,67.71,2025-10-26,A,2,0
1247,33,Female,Europe,Toys,48.74,2025-01-20,A,4,0
1248,22,Female,Asia,Clothing,64.14,2025-09-15,B,4,0
1249,46,Male,Asia,Home,34.15,2025-05-26,C,3,0
1250,21,Female,Africa,Toys,38.15,2025-03-17,C,1,0
1251,66,Female,Asia,Clothing,107.46,2025-10-09,C,2,0
1252,65,Male,Americas,Home,108.43,2024-12-30,B,5,0
1253,63,Male,Europe,Electronics,71.29,2025-04-01,A,3,0
1254,33,Female,Europe,Electronics,53.24,2025-07-21,C,2,0
1255,42,Male,Asia,Electronics,83.34,2025-04-28,B,3,0
1256,42,Female,Asia,Toys,97.42,2025-04-18,A,5,1
1257,35,Female,Asia,Home,130.89,2025-09-07,C,1,0
1258,60,Male,Africa,Electronics,112.83,2025-07-09,C,3,1
1259,58,Female,Africa,Clothing,114.71,2024-12-16,A,3,1
1260,62,Female,Europe,Electronics,133.18,2025-07-05,B,4,0
1261,36,Female,Europe,Clothing,80.61,2025-05-20,B,2,0
1262,34,Female,Asia,Home,5.0,2025-08-26,A,1,0
1263,68,Female,Asia,Home,90.14,2025-10-30,A,4,0
1264,48,Male,Africa,Clothing,130.33,2025-02-07,B,5,0
1265,67,Other,Africa,Electronics,135.27,2025-09-29,A,2,0
1266,62,Male,Asia,Toys,96.95,2025-08-08,B,4,0
1267,31,Male,Americas,Toys,16.36,2025-02-25,B,2,0
1268,69,Female,Europe,Clothing,61.84,2025-07-23,C,2,0
1269,59,Female,Europe,Clothing,40.49,2025-11-07,B,4,0
1270,58,Female,Americas,Home,72.09,2025-07-17,A,5,1
1271,37,Male,Americas,Clothing,83.69,2025-02-06,A,2,1
1272,49,Female,Americas,Home,83.25,2025-10-07,C,1,0
1273,57,Male,Asia,Toys,112.87,2025-04-14,B,4,1
1274,69,Male,Americas,Electronics,115.98,2025-01-10,A,1,0
1275,46,Male,Europe,Electronics,84.86,2025-10-28,C,5,0
1276,31,Female,Americas,Toys,30.89,2025-01-08,A,4,0
1277,19,Male,Asia,Electronics,75.09,2025-07-27,A,1,0
1278,32,Male,Africa,Electronics,45.43,2024-12-30,A,1,0
1279,24,Female,Asia,Toys,79.84,2025-08-27,A,5,0
1280,50,Male,Asia,Toys,77.07,2025-04-02,C,2,0
1281,46,Female,Europe,Clothing,76.68,2025-07-18,B,3,0
1282,18,Male,Africa,Home,24.2,2025-01-30,C,5,0
1283,64,Female,Asia,Home,96.92,2025-07-09,B,4,0
1284,22,Female,Africa,Clothing,55.69,2025-09-19,A,4,0
1285,22,Male,Europe,Electronics,62.44,2025-03-30,A,5,0
1286,65,Male,Americas,Toys,21.55,2025-06-14,A,5,0
1287,19,Female,Africa,Home,130.8,2025-06-18,A,3,0
